Re,S,Lambda,regime,converged,viscosity_ratio
750.0,0.01,0.8,turbulent,True,11.561625182350156
750.0,0.01,0.8500000000000001,turbulent,True,11.550087470889771
750.0,0.01,0.9000000000000001,turbulent,True,11.439579339681798
750.0,0.01,0.9500000000000001,turbulent,True,11.35263635981048
750.0,0.01,1.05,turbulent,True,11.26284761085529
750.0,0.01,1.1,turbulent,True,11.256071076635434
750.0,0.01,1.1500000000000001,turbulent,True,11.2719815741365
750.0,0.01,1.2000000000000002,turbulent,True,11.311448761783051
750.0,0.01,1.2500000000000002,turbulent,True,11.373663133428638
750.0,0.01,1.3,turbulent,False,16.935185479680985
750.0,0.01,1.35,turbulent,True,11.42667251506732
750.0,0.01,1.4000000000000001,turbulent,True,11.526030374441236
750.0,0.01,1.4500000000000002,turbulent,True,11.644604621724342
750.0,0.01,1.5000000000000002,turbulent,True,11.782605145936422
750.0,0.01,1.55,turbulent,True,11.940776007759414
750.0,0.01,1.6,turbulent,True,12.117729022131483
750.0,0.01,1.6500000000000001,turbulent,True,12.317167283939995
750.0,0.01,1.7000000000000002,turbulent,False,21.70402553771739
750.0,0.01,1.7500000000000002,turbulent,False,22.53973118261461
750.0,0.01,1.8,turbulent,True,12.786656810104017
750.0,0.01,1.85,turbulent,True,13.011547173799965
750.0,0.01,1.9000000000000001,turbulent,True,13.258377681963234
750.0,0.01,1.9500000000000002,turbulent,True,13.5240736842091
750.0,0.01,2.05,turbulent,False,27.96187306137024
750.0,0.01,2.1,turbulent,False,28.81256879683588
750.0,0.01,2.15,turbulent,True,14.353970047757183
750.0,0.01,2.1999999999999997,turbulent,True,14.619891559373539
750.0,0.01,2.25,turbulent,True,14.896871576401917
750.0,0.01,2.3,turbulent,True,30.90528132872914
750.0,0.01,2.35,turbulent,True,31.244943396692765
750.0,0.01,2.4,turbulent,True,31.42704032164524
750.0,0.01,2.45,turbulent,True,31.74192082590565
750.0,0.01,2.5,turbulent,True,32.03182484439003
750.0,0.01,2.55,turbulent,True,32.30638281003898
750.0,0.01,2.6,turbulent,True,16.146013403696664
750.0,0.01,2.65,turbulent,True,16.311774550699017
750.0,0.01,2.7,turbulent,True,16.465862741579485
750.0,0.01,2.75,turbulent,True,16.62211641068739
750.0,0.01,2.8,turbulent,True,16.782030991987927
750.0,0.01,2.85,turbulent,True,16.93722269287451
750.0,0.01,2.9,turbulent,True,17.086116451350986
750.0,0.01,2.95,turbulent,True,34.12864102465473
750.0,0.01,3.0,turbulent,True,34.34199998752996
750.0,0.01,3.05,turbulent,True,34.5557857121511
750.0,0.01,3.1,turbulent,True,34.76270000610658
750.0,0.01,3.15,turbulent,True,34.95032078806952
750.0,0.01,3.2,turbulent,True,35.14388138382439
750.0,0.01,3.25,turbulent,True,35.34722447423428
750.0,0.01,3.3,turbulent,True,35.56165598485073
750.0,0.01,3.35,turbulent,True,35.709873810392814
750.0,0.01,3.4,turbulent,True,35.892366361974254
750.0,0.01,3.45,turbulent,True,36.074832364151945
750.0,0.01,3.5,turbulent,True,18.300215362664012
750.0,0.01,3.55,turbulent,True,18.421810086529344
750.0,0.01,3.6,turbulent,True,18.524966883787027
750.0,0.01,3.65,turbulent,True,18.62593938986629
750.0,0.01,3.7,turbulent,True,18.7348576016013
750.0,0.01,3.75,turbulent,True,18.848539568981064
750.0,0.01,3.8,turbulent,True,18.969660443805843
750.0,0.01,3.85,turbulent,True,19.098283299546548
750.0,0.01,3.9,turbulent,True,38.19193101211769
750.0,0.01,3.95,turbulent,True,38.34261999359529
1000.0,0.01,0.15000000000000002,turbulent,True,20.53775841260776
1000.0,0.01,0.2,turbulent,True,29.170675073301133
1000.0,0.01,0.3,turbulent,True,16.76768827991799
1000.0,0.01,0.35000000000000003,turbulent,True,15.899300453721514
1000.0,0.01,0.4,turbulent,True,14.99227330945386
1000.0,0.01,0.45,turbulent,True,14.334868521259514
1000.0,0.01,0.55,turbulent,True,13.190818361199828
1000.0,0.01,0.6000000000000001,turbulent,True,12.694535672213187
1000.0,0.01,0.6500000000000001,turbulent,True,12.293713654766938
1000.0,0.01,0.7000000000000001,turbulent,True,11.997147652683273
1000.0,0.01,0.7500000000000001,turbulent,True,11.690899429167466
1000.0,0.01,0.8,turbulent,True,11.447410608962723
1000.0,0.01,0.8500000000000001,turbulent,True,11.253136846645043
1000.0,0.01,0.9000000000000001,turbulent,True,11.096575999896535
1000.0,0.01,0.9500000000000001,turbulent,True,10.971528390063611
1000.0,0.01,1.05,turbulent,True,10.816971955748736
1000.0,0.01,1.1,turbulent,True,10.757851739418951
1000.0,0.01,1.1500000000000001,turbulent,True,10.719121205450525
1000.0,0.01,1.2000000000000002,turbulent,True,10.687885935669485
1000.0,0.01,1.2500000000000002,turbulent,True,10.67310158968763
1000.0,0.01,1.3,turbulent,True,10.65416622360348
1000.0,0.01,1.35,turbulent,True,10.645532494648688
1000.0,0.01,1.4000000000000001,turbulent,True,10.648871055985314
1000.0,0.01,1.4500000000000002,turbulent,True,10.6690321369956
1000.0,0.01,1.5000000000000002,turbulent,True,10.704042551886051
1000.0,0.01,1.55,turbulent,True,10.755315322321
1000.0,0.01,1.6,turbulent,True,10.781426162077803
1000.0,0.01,1.6500000000000001,turbulent,True,10.854117606147229
1000.0,0.01,1.7000000000000002,turbulent,True,10.940124977065508
1000.0,0.01,1.7500000000000002,turbulent,True,11.040363343310897
1000.0,0.01,1.8,turbulent,True,11.154903934698742
1000.0,0.01,1.85,turbulent,True,11.285948916919859
1000.0,0.01,1.9000000000000001,turbulent,True,11.43471745577004
1000.0,0.01,1.9500000000000002,turbulent,True,11.600548114208205
1000.0,0.01,2.05,turbulent,True,11.89815269415056
1000.0,0.01,2.1,turbulent,True,12.083228164277255
1000.0,0.01,2.15,turbulent,True,12.287437679892692
1000.0,0.01,2.1999999999999997,turbulent,True,12.51138738697079
1000.0,0.01,2.25,turbulent,True,12.754907376590415
